what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085385426
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085392847
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085408994
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085409058
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085422940
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1427085423670
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1427085423672
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1427085423712
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1427085423713
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085429456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085434658
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085435988
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1427085438874
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085459357
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085459357
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085460944
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085466764
activated,editor,org.springframework.ide.eclipse.config.ui,3.1.0.201210040510-RELEASE,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1427085472386
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085473102
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085483672
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085486030
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085511263
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085511263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085512003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085538580
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085540926
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085552995
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085558929
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085572932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085572984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085577878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085686647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085690723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085700274
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085707310
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085707555
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085707610
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085709007
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085747960
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085748011
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1427085748531
error,log,,,"Exception occurred in reconcile participant",1427085748533
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085750096
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085750097
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085751895
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085751895
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085753275
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085753276
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085754756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085760095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085785147
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085803775
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085804362
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085807274
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085807274
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085809361
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085810423
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085810472
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1427085810952
error,log,,,"Exception occurred in reconcile participant",1427085810954
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085812240
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085812240
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085815311
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085823598
activated,editor,org.springframework.ide.eclipse.config.ui,3.1.0.201210040510-RELEASE,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1427085832121
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085832121
activated,editor,net.java.amateras.umleditor,1.3.4,"net.java.amateras.uml.classdiagram.ClassDiagramEditor",1427085833379
activated,editor,org.springframework.ide.eclipse.config.ui,3.1.0.201210040510-RELEASE,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1427085834090
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085837158
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085841270
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085841371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427085873625
activated,editor,org.springframework.ide.eclipse.config.ui,3.1.0.201210040510-RELEASE,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1427085877682
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085877682
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085879390
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085883032
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085883120
activated,editor,org.springframework.ide.eclipse.config.ui,3.1.0.201210040510-RELEASE,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1427085895770
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085895770
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085897726
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085899207
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085899292
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1427085899711
error,log,,,"Exception occurred in reconcile participant",1427085899712
activated,editor,org.springframework.ide.eclipse.config.ui,3.1.0.201210040510-RELEASE,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1427085901263
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085901264
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085902037
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085902280
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085902380
activated,editor,org.springframework.ide.eclipse.config.ui,3.1.0.201210040510-RELEASE,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1427085910023
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085910023
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085911965
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085912220
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085912325
activated,editor,org.springframework.ide.eclipse.config.ui,3.1.0.201210040510-RELEASE,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1427085914972
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085914972
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085915667
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085924603
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085924691
activated,editor,org.springframework.ide.eclipse.config.ui,3.1.0.201210040510-RELEASE,"com.springsource.sts.config.ui.editors.SpringConfigEditor",1427085928671
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085928671
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085964366
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085970120
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085970207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085974999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085977297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085980628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085985181
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427085986772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085989411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085993106
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427085993560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427085994760
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086000833
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086000897
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086000946
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1427086000946
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086006892
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086006893
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427086008865
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086011997
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086012051
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086016928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086020877
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427086024348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086025477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086040766
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086043201
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086043260
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086043260
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427086045941
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086063586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086079574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086083262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086084826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086100535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086127706
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086127810
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086127868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086134354
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086136040
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086139103
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086140386
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086142146
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086145281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086146328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086155330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086156941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086167889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086175320
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086176470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086181236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086182667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086188434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086192546
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1427086193080
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1427086193105
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1427086193167
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1427086193230
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1427086193232
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1427086194473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427086195023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427086195039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086196375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086197813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427086200951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086208958
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086210339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086219825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086221447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086227614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086228686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086230557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086231887
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1427086238727
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086243932
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086243989
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1427086253375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086266007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086287360
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1427086287440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427086289850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086297442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086321689
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1427086321736
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1427086328037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086336305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086349282
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1427086349326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086354589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086358794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086360706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086363517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086364825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086366049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1427086367811
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1427086368162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1427086368530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1427086368807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086372204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086374544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086382586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086383912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086392283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086393606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086402916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086404858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086411369
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086413064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427086420391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086423302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086427777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086436527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086438219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1427086443560
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086447874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086449267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427086451515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086454109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086456608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427086463561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086466607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427086469578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427086470908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1427086475929
